,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
29,98,Henkell Trocken,5.99,100 ml,Flasche Glas 0.75 L,lidl,0.799,88,4.99,100 ml,Flasche Glas 0.75 L,kaufland,0.665
30,99,"Pepsi Max 6 x 1,5 L",0.95,100 ml,Pet-Flasche 1.5 L,lidl,0.063,274,0.82,100 ml,Pet-Flasche 1.5 L,kaufland,0.055000000000000014
31,111,Zentis Nusspli Nuss Nougat Creme,0.99,100 Gramm,Becher 400 Gramm,lidl,0.248,53,1.59,100 Gramm,Becher 400 Gramm,kaufland,0.39799999999999996
32,124,Mumm Extra Dry Sekt trocken,5.99,100 ml,Flasche Glas 0.75 L,lidl,0.799,3750,5.49,100 ml,Flasche Glas 0.75 L,kaufland,0.732
33,126,"Salakis Schafskäse Natur, 50 % Fett",1.59,100 Gramm,Packung 200 Gramm,lidl,0.8,120,2.29,100 Gramm,Packung 200 Gramm,kaufland,1.15
34,151,Golden Toast Butter Toast,1.19,100 Gramm,Packung 500  Gramm,lidl,0.23800000000000002,161,1.19,100 Gramm,Packung 500  Gramm,kaufland,0.23800000000000002
35,152,Bertolli Extra Vergine Originale das Fruchtige,4.69,100 ml,Flasche Glas 500 ML,lidl,0.938,186,4.29,100 ml,Flasche Glas 500 ML,kaufland,0.858
36,154,Barilla Spaghetti No.5,0.77,100 Gramm,Packung 500 Gramm,lidl,0.154,348,1.59,100 Gramm,Packung 500 Gramm,kaufland,0.318
37,155,Dr. Quendt Echter Dresdner Christstollen,7.49,100 Gramm,Packung 1000 Gramm,lidl,0.7490000000000001,1417,0.49,100 Gramm,Becher 500 Gramm,kaufland,0.098
38,155,Dr. Quendt Echter Dresdner Christstollen,7.49,100 Gramm,Packung 1000 Gramm,lidl,0.7490000000000001,3699,1.19,100 Gramm,Packung 500 Gramm,kaufland,0.23800000000000002
39,161,Ehrmann Grand Dessert Plus Double-Choc,0.79,100 Gramm,Becher 190 Gramm,lidl,0.42,200,0.79,100 Gramm,Becher 190 Gramm,kaufland,0.42
40,163,Philadelphia Joghurt,1.49,100 Gramm,Packung 175 Gramm,lidl,0.85,1004,1.19,100 Gramm,Packung 175 Gramm,kaufland,0.68
41,180,Bahlsen Comtess Choco Chips,1.99,100 Gramm,Packung 400 Gramm,lidl,0.4980000000000001,1804,1.79,100 Gramm,Packung 400 Gramm,kaufland,0.4480000000000001
42,181,Jacobs Krönung Original,5.99,100 Gramm,Packung 500 Gramm,lidl,1.198,204,5.99,100 Gramm,Packung 500 Gramm,kaufland,1.198
43,184,Chantre Weinbrand 36% Vol.,6.99,100 ml,Flasche Glas 0.7 L,lidl,0.9990000000000001,219,6.99,100 ml,Flasche Glas 0.7 L,kaufland,0.9990000000000001
44,187,Cinzano Asti,6.29,100 ml,Flasche Glas 0.75 L,lidl,0.8390000000000001,226,6.49,100 ml,Flasche Glas 0.75 L,kaufland,0.865
45,190,Melitta Bella Crema La Crema,12.99,100 Gramm,Packung 1000 Gramm,lidl,1.2990000000000002,230,12.99,100 Gramm,Packung 1000 Gramm,kaufland,1.2990000000000002
46,193,Melitta Cafe Auslese,5.69,100 Gramm,Vakuum 500 Gramm,lidl,1.138,233,5.69,100 Gramm,Vakuum 500 Gramm,kaufland,1.138
47,199,"Aperol italienischer Aperitiv Bitter Spirituose, 15 % Vol.",9.99,100 ml,Flasche Glas 0.7 L,lidl,1.4269999999999998,2901,9.49,100 ml,Flasche Glas 0.7 L,kaufland,1.3559999999999999
48,200,"Philadelphia Schnittlauch, 12% Fett",1.49,100 Gramm,Packung 175 Gramm,lidl,0.85,1489,4.99,100 Gramm,Packung 400 Gramm,kaufland,1.248
49,236,Granatapfel frisch,0.79,Preis pro Stück,Granatapfel aus der Türkei 1 Stück,lidl,0.79,572,1.39,Preis pro Stück,Granatapfel aus der Türkei 1 Stück,kaufland,1.39
50,239,"Müller Joghurt mit der Ecke Schlemmer Erdbeere, 3.5 % Fett",0.49,100 Gramm,Becher 150 Gramm,lidl,0.33,347,0.49,100 Gramm,Becher 150 Gramm,kaufland,0.33
51,257,Rama mit Butter,1.29,100 Gramm,Becher 225 Gramm,lidl,0.57,1728,1.49,100 Gramm,Becher 225 Gramm,kaufland,0.66
52,261,Leerdammer Original Scheibenkäse Classic 45 % Fett,1.99,100 Gramm,"Packung 140g, 7 Scheiben",lidl,1.42,289,1.69,100 Gramm,"Packung 140g, 7 Scheiben",kaufland,1.21
53,262,Lorenz Crunchips Paprika,1.19,100 Gramm,Beutel 200 Gramm,lidl,0.6,27,1.39,100 Gramm,Beutel 175 Gramm,kaufland,0.79
54,263,Ritter Sport Schokolade Voll-Nuss,1.29,100 Gramm,Tafel 100 Gramm,lidl,1.29,506,1.29,100 Gramm,Tafel 100 Gramm,kaufland,1.29
55,264,Becks Pils,4.29,100 ml,"6 x 0,5 L, Pack 3 L",lidl,0.14300000000000002,28,16.4,100 ml,"20 x 0,5 L, Kasten 10 L",kaufland,0.16399999999999998
56,265,Deli Reform Margarine Das Original,0.85,100 Gramm,Becher 555 Gramm,lidl,0.153,292,1.39,100 Gramm,Becher 500  Gramm,kaufland,0.278
57,266,Dr. Oetker Bistro Baguette Salami,2.45,100 Gramm,"Multipackung 500 Gramm, 4 x 125 g",lidl,0.49,299,1.29,100 Gramm,Packung 250 Gramm,kaufland,0.52
58,268,Kinder Bueno,2.79,100 Gramm,"Packung 258 Gramm, 12 x 21,5 g 	 ",lidl,1.08,29,1.99,100 Gramm,"Packung 129 Gramm, 6 Stück",kaufland,1.54
59,269,Coca Cola Light,0.89,100 ml,Pet-Flasche 1.25 L,lidl,0.071,656,11.7,100 ml," 15 L, 10 x 1500 ml, Mehrwegflasche",kaufland,0.078
60,270,Maggi Ravioli in Tomatensauce,1.39,100 Gramm,Dose 800 Gramm,lidl,0.174,55,1.15,100 Gramm,Dose 800 Gramm,kaufland,0.14400000000000002
61,271,Hanuta Haselnuss Schnitte,1.89,100 Gramm,Packung 249.6 Gramm,lidl,0.76,31,1.99,100 Gramm,"Packung 220 Gramm, 10er",kaufland,0.9
62,272,"Ramazzotti Amaro Kräuterbitter, 30% Vol.",8.88,100 ml,Flasche Glas 0.7 L,lidl,1.2690000000000001,312,9.99,100 ml,Flasche Glas 0.7 L,kaufland,1.4269999999999998
63,273,Milkana Runddose Vielfalt Schmelzkäse 8 x 25 g,1.99,100 Gramm,Dose 200 Gramm,lidl,1.0,358,1.39,100 Gramm,Dose 200 Gramm,kaufland,0.7
64,274,Raffaello Pralinen Kokos-Mandel,1.99,100 Gramm,Packung 180 Gramm,lidl,1.11,321,1.99,100 Gramm,"Packung 150  Gramm, 15 Stück",kaufland,1.33
65,275,Rocher Pralinen,3.49,100 Gramm,"Packung 200 Gramm, 16 Stück",lidl,1.75,91,3.49,100 Gramm,"Packung 200 Gramm, 16 Stück",kaufland,1.75
