,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
261,1765,Maggi Ravioli Diavolo,1.49,100 Gramm,Dose 800  Gramm,edeka,0.18600000000000003,1902,1.39,100 Gramm,Dose 800  Gramm,lidl,0.174
262,1778,Granini Trinkgenuss Orange mit Fruchtfleisch Fruchtgehalt: 100 %,0.99,100 ml,Pet-Flasche 1 L,edeka,0.099,2172,0.95,100 ml,Pet-Flasche 1 L,lidl,0.095
263,1781,"Danone Actimel  4-er Himbeere, 4 x 100 g. 0,1 % Fett",1.59,100 Gramm,Packung 400 Gramm,edeka,0.39799999999999996,2080,1.39,100 Gramm,Packung 400 Gramm,lidl,0.348
264,1803,Wasa Knäckebrot Sesam,1.09,100 Gramm,Packung 200 Gramm,edeka,0.55,845,0.89,100 Gramm,Packung 200 Gramm,lidl,0.45
265,1829,Kühne Rotkohl Das Original,0.79,100 ml,Glas 720 ML,edeka,0.11,2069,1.05,100 ml,Glas 720 ML,lidl,0.146
266,1831,"Sanella Backen ist Liebe ... Margarine, 75% Fett",0.99,100 Gramm,Becher 500 Gramm,edeka,0.198,1554,1.59,100 Gramm,Becher 500 Gramm,lidl,0.318
267,1837,Sonnen Bassermann Hühner Nudeltopf mit buntem Gemüse,1.29,100 Gramm,Dose 800 Gramm,edeka,0.161,798,1.95,100 Gramm,Dose 800 Gramm,lidl,0.244
268,1839,Ferrero Fiesta Kuchen Snack,3.79,100 Gramm,Packung 400 Gramm,edeka,0.95,2201,3.79,100 Gramm,Packung 400 Gramm,lidl,0.95
269,1841,Milka Crispello Pudding a la Schoko Pudding,1.99,100 Gramm,Packung 150 Gramm,edeka,1.33,2190,1.79,100 Gramm,Packung 150 Gramm,lidl,1.19
270,1842,Milka Crispello Pudding a la Vanille Pudding,1.99,100 Gramm,Packung 150 Gramm,edeka,1.33,2189,1.79,100 Gramm,Packung 150 Gramm,lidl,1.19
271,1843,Maggi Meisterklasse Sauce Hollandaise klassisch,0.59,100 Gramm,Beutel 32 Gramm,edeka,1.84,2086,0.79,100 Gramm,Beutel 32 Gramm,lidl,2.47
272,1844,Bahlsen Comtess Choco Chips,1.39,100 Gramm,Packung 400 Gramm,edeka,0.348,180,1.99,100 Gramm,Packung 400 Gramm,lidl,0.4980000000000001
273,1850,Dallmayr Prodomo 100 % Arabica,3.77,100 Gramm,Packung 500 Gramm,edeka,0.754,882,6.49,100 Gramm,Packung 500 Gramm,lidl,1.298
