,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
28,312,"Ramazzotti Amaro Kräuterbitter, 30% Vol.",9.99,100 ml,Flasche Glas 0.7 L,kaufland,1.4269999999999998,35,12.99,100 ml,Flasche Glas 0.7 L,aldi-sued,1.856
29,321,Raffaello Pralinen Kokos-Mandel,1.99,100 Gramm,"Packung 150  Gramm, 15 Stück",kaufland,1.33,129,2.99,100 Gramm,Packung 260 Gramm,aldi-sued,1.15
30,328,Tillmans Toasty Geflügelsnack,2.99,100 Gramm,"Packung 350 Gramm, 5 Stück x 70 g",kaufland,0.85,647,2.99,100 Gramm,"Packung 350 Gramm, 5 Stück x 70 g",aldi-sued,0.85
31,329,Jack Daniels Whisky Old Time No. 7 40 % Vol.,17.99,100 ml,Flasche Glas 0.7 L,kaufland,2.57,425,17.99,100 ml,Flasche Glas 0.7 L,aldi-sued,2.57
32,334,Tillmann Cevapcici vom Rindfleisch,4.99,100 Gramm,Packung 1000 Gramm,kaufland,0.499,155,5.59,100 Gramm,Packung 1000 Gramm,aldi-sued,0.5589999999999999
33,426,Maronen frisch,1.69,100 ml,Dose 500 ML,kaufland,0.338,1627,1.89,100 Gramm,"Packung 820 Gramm, 20 x 41 g ",aldi-sued,0.23
34,548,Bürger Eierspätzle Original schwäbisch,2.89,100 Gramm,Packung 1000 Gramm,kaufland,0.28900000000000003,120,3.29,100 Gramm,Packung 1000 Gramm,aldi-sued,0.32899999999999996
35,565,Yeni Raki,16.49,100 ml,Flasche Glas 700 ML,kaufland,2.356,2037,10.49,100 ml,Flasche Glas 700 ML,aldi-sued,1.499
36,571,Wassermelone,1.15,100 Gramm, 1 KG,kaufland,0.115,1022,2.55,100 Gramm, 1 Stück,aldi-sued,0.0
37,607,Haribo Goldbären,1.45,100 Gramm,Mini-Maxi Beutel 250 Gramm,kaufland,0.58,648,0.89,100 Gramm,Beutel 300 Gramm,aldi-sued,0.3
38,656,Coca Cola Light,11.7,100 ml," 15 L, 10 x 1500 ml, Mehrwegflasche",kaufland,0.078,480,0.89,100 ml,Pet-Flasche 1.25 L,aldi-sued,0.071
39,660,Paprika rot,1.79,100 Gramm,Beutel 1 KG,kaufland,0.179,1207,1.79,100 Gramm,Beutel 500 Gramm,aldi-sued,0.358
40,863,"Müller Kefir Kalinka 1,5% Fett",0.79,100 Gramm,Becher 500 Gramm,kaufland,0.158,216,0.59,100 Gramm,Flasche Kunststoff,aldi-sued,0.0
41,915,President Meersalzbutter mit Meersalzkörner,2.89,100 Gramm,Becher 250 Gramm,kaufland,1.16,219,3.19,100 Gramm,Becher 250 Gramm,aldi-sued,1.28
42,927,Baileys Original Irish Cream,13.49,100 ml,Flasche Glas 700 ML,kaufland,1.9269999999999998,733,6.99,100 ml,"Flasche Sondergröße 0,5 Liter",aldi-sued,1.398
43,929,Ouzo 12,10.49,100 ml,Flasche Glas 0.7 L,kaufland,1.499,1180,9.99,100 ml,Flasche Glas 0.7 L,aldi-sued,1.4269999999999998
44,967,Red Bull Energy Drink,20.0,100 ml,"Karton 6 L, 24 x 0,250 L",kaufland,0.33299999999999996,1311,1.69,100 Gramm,Packung 420 Gramm,aldi-sued,0.4
45,982,Havana Club Anejo 3 Anos 3 Jahre,12.99,100 ml,Flasche Glas 0.7 L,kaufland,1.856,474,4.99,100 Gramm,Beutel 450 Gramm,aldi-sued,1.109
46,1126,Bäcker Bachmeier Bayerische Laugenstangerl,1.19,100 Gramm,Karton 818 Gramm,kaufland,0.145,653,1.29,100 Gramm,Karton 818 Gramm,aldi-sued,0.158
47,1187,Ritter Sport Mini Bunter Mix 9 Minis,0.29,100 ml,Pet-Flasche 500 ML,kaufland,0.058,1318,1.79,100 Gramm,Packung 200 Gramm,aldi-sued,0.9
48,1317,Himbeeren frisch,1.99,100 Gramm,Schale 125 Gramm,kaufland,1.59,958,1.99,100 Gramm,Packung 100 Gramm,aldi-sued,1.99
49,1417,Dr. Quendt Echter Dresdner Christstollen,0.49,100 Gramm,Becher 500 Gramm,kaufland,0.098,1024,6.99,100 Gramm,Packung 1000 Gramm,aldi-sued,0.6990000000000001
50,3699,Dr. Quendt Echter Dresdner Christstollen,1.19,100 Gramm,Packung 500 Gramm,kaufland,0.23800000000000002,1024,6.99,100 Gramm,Packung 1000 Gramm,aldi-sued,0.6990000000000001
51,1556,Dr. Oetker Paradies Creme Vanille Geschmack,0.79,100 Gramm,Packung 63 Gramm,kaufland,1.25,378,0.89,100 Gramm,Packung 63 Gramm,aldi-sued,1.41
52,1592,Wagner Big Pizza Supreme,2.39,100 Gramm,Packung 410 Gramm,kaufland,0.583,1634,1.19,100 Gramm,Beutel 175 Gramm,aldi-sued,0.68
53,1604,Balisto Korn Mix,1.99,100 Gramm,"Packung 166.5 Gramm, 9 x 18,5 g",kaufland,1.2,1631,1.19,100 Gramm,Schale 500 Gramm,aldi-sued,0.23800000000000002
54,1609,Schwartau Extra Samt Himbeere,2.19,100 Gramm,Glas 270 Gramm,kaufland,0.81,1639,1.39,100 Gramm,Glas 270 Gramm,aldi-sued,0.51
55,1659,Mon Cheri Piemont Kirsche,2.99,100 Gramm,"15 Stück, Packung 157 Gramm",kaufland,1.9,278,2.99,100 Gramm,"15 Stück, Packung 157 Gramm",aldi-sued,1.9
56,1679,Karotten,0.69,100 Gramm, 1 KG,kaufland,0.06899999999999999,1319,0.79,100 Gramm,Beutel 2 KG,aldi-sued,0.04
57,1682,Kiwi,0.25,Preis pro Stück, 1 Stück,kaufland,0.25,1216,0.09,Preis pro Stück, 1 Stück,aldi-sued,0.09
58,1690,VibaSept Hygiene Tuch,1.45,Preis pro 100 Stück,Packung 15 Stück,kaufland,9.67,2031,1.99,Preis pro 100 Stück,Packung 20 Stück,aldi-sued,9.95
59,1697,Zuckermais,1.39,Preis pro Stück,Packung 2 Stück,kaufland,0.7,1528,0.65,Preis pro Stück,Packung 2 Stück,aldi-sued,0.33
60,1698,Kopfsalat kl. I,0.95,Preis pro Stück, 1 Stück,kaufland,0.95,1419,0.35,Preis pro Stück, 1 Stück,aldi-sued,0.35
61,1700,Lauch / Poree,1.39,100 Gramm, 1 KG,kaufland,0.13899999999999998,1618,0.69,100 Gramm, 1 KG,aldi-sued,0.06899999999999999
62,1701,Grapefruit,0.49,Preis pro Stück, 1 Stück,kaufland,0.49,1531,0.29,Preis pro Stück, 1 Stück,aldi-sued,0.29
